	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C14orf180	0	NA	NA	NA	NA	NA
C14orf182	10.4847155152052	0.117340451399701	0.197357688195443	0.59455728567057	0.552139439337498	0.705841284083726
C14orf183	5.41332484213135	0.0151988700907536	0.169410737833495	0.0897160964241343	0.928512824428891	0.962112969209661
C14orf2	1733.40174103272	0.0659339991622264	0.0661929629665129	0.996087744184869	0.319207514143985	0.490993921973028
C14orf21	644.287619699557	0.14161731676972	0.0831791668479604	1.70255752896126	0.0886509038377253	0.193639182267436
C14orf23	8.82725831699032	0.106128477669953	0.19007630638613	0.558346696059837	0.576607664080147	0.72457561778611
C14orf28	122.298962286195	-0.172409625449405	0.157124750804569	-1.09727859275237	0.272519625953436	0.440951305025103
C14orf37	182.935292373014	-0.127040770112291	0.139324963996492	-0.911830632990439	0.361857881962702	0.533828606309556
C14orf38	11.9623234265004	-0.082876568375553	0.196937650506057	-0.420826429900991	0.673881830541501	0.797871026593223
C14orf39	89.9961706051651	-0.511425187654561	0.174485624806992	-2.93104482515551	0.00337824031629605	0.0144409575759999
C14orf43	1347.85499501229	0.0304309221539951	0.0689068029110381	0.441624351564864	0.658761059431983	0.786613377372887
C14orf45	138.976168723571	-0.155810354825708	0.144056044579045	-1.08159539768714	0.279432350429317	0.448872612420075
C14orf49	62.1469738940488	-0.160851041097136	0.188425199360399	-0.85365992257478	0.393293446251822	0.564586859484346
C14orf55	13.7417842706537	-0.0559216338673847	0.204212079330967	-0.273840969890681	0.784206837170038	0.874320781073599
C14orf64	0	NA	NA	NA	NA	NA
C14orf79	185.649402140788	-0.127819994870399	0.133125667624772	-0.96014538105959	0.336982051397719	0.508640447153321
C14orf80	434.756829463822	-0.233571070055168	0.0988452583602711	-2.36299721331951	0.0181278059117678	0.0565658719326137
C14orf93	217.766156383262	-0.208652622893778	0.127822949855725	-1.63235649880781	0.10260440750949	0.216579130721682
C15orf17	1823.12935264821	-0.124856931012404	0.0748087698483358	-1.66901462576558	0.0951144812906734	0.20463715196068
C15orf2	0.129861596500583	-0.0116208626472845	0.037852998475548	-0.306999791701871	0.758843530768063	NA
C15orf23	1293.6668836807	-0.129086867445294	0.073696334566096	-1.7516049910124	0.0798417537773925	0.179000431576057
C15orf24	827.291561348617	0.400304443246099	0.084876236517971	4.71633120963536	2.4013540687485e-06	2.81247310743574e-05
C15orf26	5.73791356966668	-0.219305462395116	0.171561561979481	-1.27829019428807	0.201147123997865	0.356783050616573
C15orf27	84.1347358287349	-0.230875590905361	0.174135685861033	-1.32583731912141	0.184893588677365	0.335205706567424
C15orf29	353.19848899382	-0.00767480227224985	0.116751329849472	-0.0657363156560614	0.947587759217381	0.972148768161779
C15orf32	0.191278119184428	0	0.037852998475548	0	1	NA
C15orf33	43.3620024633167	-0.00597463563472977	0.196483501834635	-0.0304078234505315	0.975741805531011	0.987084693126156
C15orf34	51.6557271070546	0.365383091053056	0.189165545170636	1.93155202086862	0.0534148226441128	0.132744526535952
C15orf37	105.887024454554	0.476007937654025	0.161143475938832	2.95393862445111	0.00313746396803721	0.0135568033925425
C15orf38	382.993198408227	-0.0492665417860813	0.099613499372567	-0.4945769609179	0.620898768439278	0.759282471029882
C15orf38-AP3S2	9.93165319763731	0.12826123696987	0.185438965906773	0.691662813922034	0.489149104804677	0.653296122579117
C15orf39	2288.91022239564	-0.0209995273856233	0.0715209183467567	-0.293613782807021	0.769053042623263	0.863857328198944
C15orf40	681.170528749301	0.280515799781663	0.0795179041506047	3.52770615345161	0.000419177208067234	0.00251910623845035
C15orf41	450.406195642688	-0.276178188626628	0.0921215284592589	-2.99797662116265	0.00271778521063186	0.0120034173550631
C15orf42	2556.38107639245	0.145433421323339	0.0565212203154471	2.57307645715485	0.0100798937251217	0.0352050458646235
C15orf43	0	NA	NA	NA	NA	NA
C15orf44	2811.33970294743	0.190408882636442	0.0559739766325428	3.40173941698721	0.000669584498415538	0.0037170768823303
C15orf48	14.8317484867696	-0.260410536983103	0.20386565896014	-1.27736342801128	0.201473970090551	0.357118802014169
C15orf5	0.324942800899139	0.0154203487428833	0.0483470634569678	0.31895109320566	0.749763599254406	NA
C15orf50	0.104027249105564	0	0.037852998475548	0	1	NA
C15orf52	268.57161320443	-0.330460783172518	0.113609403721545	-2.90874498366766	0.00362882734907305	0.0152773631395975
C15orf53	0	NA	NA	NA	NA	NA
C15orf54	0	NA	NA	NA	NA	NA
C15orf55	4.61538655203174	-0.250873085899084	0.15641228192542	-1.60392190952565	0.10873126674571	NA
C15orf56	0.334104879104764	-0.0408913457124496	0.0458772338335678	-0.891321082277849	0.372756941662643	NA
C15orf57	256.17975353165	-0.159569463182529	0.114129540792349	-1.39814339105119	0.162070012033249	0.304530965163872
C15orf58	75.719485908121	0.0801668429706513	0.17208083913475	0.465867341034267	0.641310459364352	0.774274765580415
C15orf59	226.089284027508	0.133160992829163	0.125745835068488	1.05896941045114	0.289613711084622	0.459924575261187
C15orf60	0.129861596500583	-0.0116208626472845	0.037852998475548	-0.306999791701871	0.758843530768063	NA
C15orf61	393.564426344825	-0.0713141315552804	0.108368630363918	-0.65806987977791	0.510493229261146	0.672185378884267
C15orf62	11.1179190740912	0.0262144988627353	0.198701804608376	0.131928841383206	0.89504057588753	0.943368769916778
C15orf63	2.70790076620759	0.141383649483439	0.132245265698432	1.06910178399767	0.285023807877358	NA
C16orf11	16.6788231692653	-0.0120887019341207	0.205867706003778	-0.058720729777301	0.953174547851753	0.974865233033439
C16orf13	518.286483735609	0.0165758196407365	0.106476932364563	0.155675217839513	0.876289032280875	0.933297536241788
C16orf3	0.129861596500583	-0.0116208626472845	0.037852998475548	-0.306999791701871	0.758843530768063	NA
C16orf42	909.939571686534	-0.0502724720144203	0.0775140944756726	-0.648559108565708	0.516623393492859	0.677052212724067
C16orf45	104.46741110534	-0.87606125508086	0.159071437490515	-5.50734480621702	3.64286310587502e-08	6.88651439323e-07
C16orf46	71.4977421520102	-0.260204110016896	0.176089278726488	-1.47768286575277	0.139492682665021	0.272085839954048
C16orf48	257.134789606201	-0.06645035917521	0.122071816980786	-0.544354633352179	0.586197458112756	0.731787323733054
C16orf5	994.024666992582	0.361091051656887	0.0827910034218372	4.36147693266929	1.29187418224554e-05	0.000124643557919689
C16orf52	547.278009973464	-0.459541281438839	0.0938283445342629	-4.89768079912175	9.69743947208918e-07	1.29108559535669e-05
C16orf53	2399.8963751846	-0.114057751096768	0.0600427025073418	-1.89961054938893	0.0574842467826234	0.140415887115089
C16orf54	0	NA	NA	NA	NA	NA
C16orf55	107.984994412517	-0.350098591798309	0.155693982771687	-2.24863277029595	0.0245358697053677	0.0721804046082178
C16orf57	1130.51843838423	-0.0234408257006676	0.0693231915095706	-0.338138293841122	0.735258974037809	0.841306779058662
C16orf58	1062.82270617797	0.274376190866192	0.0859143587502945	3.19360110297339	0.00140510125681193	0.0069417260632285
C16orf59	451.286159160559	-0.119314631726539	0.0975441376716484	-1.2231860834956	0.221259420613043	0.380750993690828
C16orf62	1335.25008002921	0.00416734521394713	0.0682025163217557	0.0611025140815486	0.951277566946632	0.973974672034159
C16orf7	60.0502390586738	0.056223396351778	0.184625300199738	0.304527040936167	0.760726394697313	0.858144151394284
C16orf70	564.2869082643	-0.184645087366197	0.0900317791561877	-2.05088790976654	0.0402778638123141	0.106466703649146
C16orf71	14.5414452156513	0.228227929416906	0.20318517749119	1.12325087998509	0.261330958984622	0.428614626050316
C16orf72	2002.21911285592	-0.145083291442695	0.062805562579644	-2.31003888005484	0.0208860016988646	0.0635680438576032
C16orf73	0.241409854319596	-0.0141453175995279	0.0440815875491754	-0.320889477579455	0.748294148284135	NA
C16orf74	56.8973612004562	-0.0972974109172722	0.18932394877246	-0.513920249118666	0.607307749672529	0.74950684376556
C16orf78	0	NA	NA	NA	NA	NA
C16orf79	21.5192366078253	0.0342135054323638	0.207626384110496	0.164783996884307	0.869114000477465	0.929337527747489
C16orf80	908.591753742846	0.192618814979241	0.0771537444829173	2.49655821982676	0.0125405081121416	0.0419642309050117
C16orf82	0	NA	NA	NA	NA	NA
C16orf86	29.5425078642655	-0.0276534316923032	0.205953761909905	-0.134270097500818	0.893188997835916	0.942501356136706
C16orf87	634.138102277018	-0.0278169570951949	0.0866157999063398	-0.321153382238278	0.748094157924689	0.849813016602312
C16orf88	930.357689309331	0.132711057793365	0.073926092281665	1.79518561981775	0.0726241308291242	0.167173945016295
C16orf89	1.72020643255637	0.0242759129256374	0.108528448242813	0.223682484350319	0.823004376100618	NA
C16orf90	0	NA	NA	NA	NA	NA
C16orf91	226.203810307514	0.17234691732531	0.122345121201547	1.40869464701737	0.158925478449171	0.300304172301417
C16orf92	0	NA	NA	NA	NA	NA
C16orf93	307.683288312788	-0.134210801594849	0.125027718494138	-1.07344837777826	0.283069988496957	0.45303413241725
C16orf95	77.3368298686295	0.0229481091586057	0.173597219843609	0.132191685899574	0.894832677102103	0.943368769916778
C16orf96	9.70665085052101	-0.0302892228435842	0.191416689159681	-0.158237105534287	0.874269966075817	0.932454862140568
C17orf100	184.880380891323	-0.0619947346009516	0.135125066785057	-0.458795218947544	0.646381228407802	0.777804588250933
C17orf101	857.878730508816	-0.0342764246830147	0.0743579406661773	-0.460965222758055	0.64482355623886	0.776732841396984
C17orf102	12.8466569484443	0.0123293782796057	0.19776936462571	0.0623422050373662	0.950290319062386	0.973676240511022
C17orf103	963.421762003692	-0.0347823191597579	0.077860803849921	-0.446724377862857	0.655074078157434	0.78408551678641
C17orf104	649.15237733332	-0.805828890281075	0.0958988925672496	-8.40290089602425	4.35582272994283e-17	3.62837704087269e-15
C17orf105	2.22658821616356	-0.0671431102489316	0.120111779963991	-0.559005205559863	0.576158167532359	NA
C17orf107	11.6168396475549	0.310402744514348	0.19754145752766	1.57132962568571	0.11610610316771	0.237284803075757
C17orf108	124.024903540968	0.0429282184767088	0.150915540175744	0.284451941971768	0.776064058209529	0.869381505554106
C17orf109	2.04481510226823	0.0078592284180001	0.115397389968372	0.0681057727575478	0.945701435033298	NA
C17orf110	0	NA	NA	NA	NA	NA
C17orf28	520.639160093497	-0.0871640373965386	0.0961554534169674	-0.906490836443373	0.364676112934059	0.536862958765814
C17orf39	1220.88057786242	0.271624631534675	0.0699126677578243	3.88519906686404	0.000102246073921379	0.000750205884820216
C17orf47	0.975204649955934	0.00151622533568807	0.0857158130209535	0.0176889803905543	0.985886971648363	NA
C17orf48	239.640352447474	0.221438944375095	0.123083539619808	1.79909470477609	0.0720037011398896	0.166113988841241
C17orf49	87.1459824991506	0.140696259857901	0.175514239953774	0.801623047195238	0.422771041694162	0.593342149425169
C17orf50	2.49967159666359	0.0284508326207131	0.129218676562086	0.220175855206529	0.82573419999669	NA
C17orf51	2541.08256482788	-0.20808779206058	0.0541437547397447	-3.84324642908134	0.000121417442026596	0.000874800876248054
C17orf53	692.049088594034	0.171824992967604	0.0818448903399819	2.09939792519541	0.0357818374484203	0.0970696067457408
C17orf56	662.654966604775	0.27759189312337	0.0887377240152748	3.12822867843203	0.00175863295641066	0.00835563032499232
C17orf57	45.1241967017541	-0.195447796615297	0.19567323827042	-0.998847866692884	0.317868394119614	0.489559209006827
C17orf58	795.699572322278	0.0591633218342467	0.0797920101339323	0.741469249050625	0.458408970284165	0.625658155622223
C17orf59	289.376184087035	0.175648265951648	0.120349162305646	1.45948889536564	0.144430594808515	0.279477686376676
C17orf61	651.645163205422	-0.169631165585192	0.08373875588208	-2.0257187224523	0.0427936169782457	0.111716747512961
C17orf61-PLSCR3	3.82237563375892	0.117428815894517	0.145710515107206	0.805904884819869	0.420297694458392	NA
C17orf62	865.143212998397	-0.253166958271548	0.0824767382489969	-3.06955589716992	0.00214377285025151	0.00985060462783708
C17orf63	1358.27368599238	0.150278996752296	0.0689013257751649	2.18107554624824	0.0291778292122988	0.0831053292448305
C17orf64	0.768884513344608	-0.002219605063295	0.0730570041149804	-0.0303818243053286	0.975762540267504	NA
C17orf65	494.443695958065	-0.225854311976221	0.0995554862850376	-2.26862748005245	0.0232909890442685	0.069383005611507
C17orf66	0	NA	NA	NA	NA	NA
C17orf67	7.02235598482558	-0.157766977382546	0.17708032335179	-0.890934545387767	0.37296428614287	0.544994602119479
C17orf69	716.814445789052	-0.282881515494793	0.0864484292820834	-3.27225743537507	0.00106692379589207	0.00550678328979816
C17orf70	1143.12539262347	0.0130014870853075	0.0823729961008635	0.157836763268724	0.87458542883882	0.932535917928832
C17orf72	29.2472168690743	-0.50432091165329	0.206093401061759	-2.44705026485619	0.0144030750820344	0.0468781123496726
C17orf74	0.608963381640454	-0.0133991645256267	0.06649349163679	-0.201510917772486	0.840299093381175	NA
C17orf75	1481.81584678482	-0.416479944776477	0.0639533367518252	-6.5122473029461	7.40346962122629e-11	2.38272409689756e-09
C17orf76-AS1	11176.980138781	0.0509444574350987	0.0556184462517424	0.915963333540674	0.359686126604006	0.531577874204042
C17orf77	0.584910199389649	0.0978610343802778	0.0636912817588302	1.53649026488167	0.124418183602844	NA
C17orf78	0.241229889535505	-0.0276777731907721	0.0441604873047474	-0.626754252048225	0.530820335531032	NA
C17orf79	1020.39067052802	-0.373986870505433	0.0752291415674433	-4.97130317737511	6.6504357162913e-07	9.22474061911572e-06
C17orf80	1733.98529879913	0.147532940584817	0.0629764812563066	2.34266725675536	0.0191464500678102	0.0592695255775595
C17orf81	1327.32006141357	-0.0339600822530328	0.0769079608668041	-0.441567841225797	0.658801959376432	0.786613377372887
C17orf82	7.85373357664878	-0.256655569713356	0.184830767116149	-1.38859765458893	0.16495513097281	0.308390071431045
C17orf85	2521.53110339961	-0.150164009244867	0.0576148737954486	-2.60634102537477	0.00915152950663931	0.032561300850827
C17orf89	924.66988025777	0.160680408987921	0.0758314126805769	2.11891620250768	0.0340975494013144	0.0936049763433217
C17orf90	464.301909560444	-0.00381815760819818	0.0986115558986238	-0.038719170115553	0.969114289326875	0.983766261638628
C17orf96	1102.53851389404	-0.101965526805044	0.0723104623179864	-1.41010752160108	0.158507936656683	0.29979713591991
C17orf97	53.6310636312185	-0.0602418763430925	0.188585009040203	-0.319441490337389	0.749391752790448	0.851040870389857
C17orf98	2.92671456225455	0.0101933585232295	0.139226555807591	0.0732141829128959	0.941635680345464	NA
C17orf99	0.259723193001167	-0.0247299300248187	0.0417672527609103	-0.592088978568473	0.553791006851128	NA
C18orf1	110.434018957123	-0.515343730288945	0.166591624957817	-3.09345521072525	0.00197840413833031	0.00921303475718125
C18orf21	1087.65263952436	-0.224644336999106	0.0782927275061489	-2.86928740579976	0.00411397789149474	0.0168818318271374
C18orf25	1271.47849873757	-0.240148045964125	0.068570740599471	-3.50219414089247	0.000461443250589633	0.00273048183836725
C18orf26	0.241409854319596	-0.0141453175995279	0.0440815875491754	-0.320889477579455	0.748294148284135	NA
C18orf32	20.8078788134284	-0.179095867815904	0.207486529941054	-0.863168649390322	0.38804474795716	0.559630871116442
C18orf34	30.2339538494394	-0.235077403314215	0.205727692613428	-1.14266290710768	0.253178576065332	0.419058833213227
C18orf42	0	NA	NA	NA	NA	NA
C18orf54	684.132641564663	-0.248483951409313	0.0893256527907528	-2.78177593609521	0.00540623505945192	0.0210584955041467
C18orf56	80.0585769199511	0.242439445501463	0.172624972714462	1.40442858115599	0.160191264939895	0.301911595156533
C18orf62	0	NA	NA	NA	NA	NA
C18orf63	0	NA	NA	NA	NA	NA
C18orf8	1070.15480399797	-0.011893331492535	0.0722728523218418	-0.164561534662728	0.869289109257671	0.92936969491467
C19orf10	1237.55717557708	0.381684193118461	0.0701701902801076	5.43940655704141	5.34583384227388e-08	9.61571059597e-07
C19orf12	784.391910911059	0.00756077459582269	0.0813027643757652	0.0929952954720984	0.925907298696922	0.960627280658182
C19orf18	7.03606929647341	0.454557492722765	0.180322662374492	2.5208006954708	0.0117088149992359	0.0397446527006096
C19orf21	2.46497352294492	0.0441770462089985	0.125787472169409	0.351203863525465	0.725435411847208	NA
C19orf24	436.717529738049	0.318513188931196	0.104478473625526	3.04860109339669	0.00229909543284257	0.0104533010967276
C19orf25	619.064449076787	-0.216627066664248	0.0889082798254451	-2.43652297727	0.0148292272962452	0.0479740132073958
C19orf26	151.378867267922	0.052701963526418	0.14212792607182	0.370806533121341	0.710781635003613	0.823981954934233
C19orf29	961.626221438152	0.199188494653602	0.0826501719362096	2.41001912019419	0.0159516845153335	0.0509283438604938
C19orf29-AS1	12.243862775533	-0.214644125014294	0.199458570807656	-1.07613387654964	0.281867386929114	0.451945268779702
C19orf33	0	NA	NA	NA	NA	NA
C19orf35	0.672198308168401	-0.0278881942326021	0.0728356415163509	-0.382892134290345	0.701799743695006	NA
C19orf38	12.2718234663889	0.211710730620917	0.201202469791162	1.05222729542367	0.29269527921434	0.463250799057282
C19orf40	151.384634964453	-0.233805745584116	0.150077024428282	-1.55790499228512	0.119255771612704	0.241944146185347
C19orf42	1055.1603067545	-0.052045803655919	0.0734377788983035	-0.708706124241474	0.478506863585534	0.64339243971272
C19orf43	2952.46346954446	0.067591457715713	0.0705329613996722	0.958296041657867	0.337913499266414	0.509799378021591
C19orf44	357.207676264477	-0.00851532045005388	0.107461264762656	-0.0792408359315447	0.936841064315845	0.966499321733089
C19orf45	48.9796461188018	-0.564453628318632	0.192795120544771	-2.92773814359869	0.00341437471490234	0.0145674376702366
C19orf46	9.37229242587381	0.122529649870999	0.190674382576783	0.642612018537188	0.520475882585787	0.680166457593908
C19orf47	788.892984686908	-0.159937572712625	0.0835606036528155	-1.91403084373525	0.0556162148288348	0.136839958677738
C19orf48	4290.46847512176	-0.0448812232333974	0.0805740533658107	-0.557018312453937	0.577514917537697	0.725245877981676
C19orf51	212.802455067334	-0.404261777207477	0.128075067077409	-3.1564440014163	0.00159705550104638	0.00770924547347768
C19orf52	578.688494210026	0.108037191804054	0.0890162026204816	1.21368007872306	0.224869914470247	0.385134541803522
C19orf53	1366.54035316049	0.153894703810613	0.136665803948656	1.12606591674117	0.260137619344162	0.427398343689908
C19orf54	1501.94683640718	-0.0296799182672447	0.0710726875486366	-0.417599492729666	0.676239967727653	0.799346636613572
C19orf55	683.396985623197	-0.143842295036479	0.0857167648238946	-1.67811157282946	0.09332531991871	0.201347438832929
C19orf57	161.083347719024	-0.506170023918731	0.145966908850751	-3.46770393306254	0.000524925275322061	0.00303887153556374
C19orf59	0	NA	NA	NA	NA	NA
C19orf6	3372.48253775126	0.136818699558752	0.0667868482381769	2.04858745648283	0.0405024722323983	0.106897155195538
C19orf60	253.534477486776	-0.3276822444153	0.123417207291174	-2.6550774531967	0.00792902006897299	0.0288171594993916
C19orf63	3069.34083309352	0.330772982464046	0.0724874253254022	4.56317741979631	5.03852008845237e-06	5.45034912623768e-05
C19orf66	56.9138871254625	0.0926748159137212	0.190383432998358	0.486779834012765	0.626414362695353	0.76297259580151
C19orf69	3.46604011764128	0.0647644067216066	0.14477793566232	0.44733616642154	0.654632357655613	NA
C19orf70	549.859511580279	0.109553237582758	0.107731108100439	1.01691367994303	0.30919449498043	0.48062295662211
C19orf71	2.49438760520233	0.230468390249662	0.125173077377205	1.84119776455725	0.0655925828360026	NA
C19orf73	57.3037277349868	0.178313243964647	0.191587721415807	0.930713318405463	0.352001878480842	0.5242502400895
C19orf75	0	NA	NA	NA	NA	NA
C19orf76	186.529319372906	-0.338082266547672	0.133745693878058	-2.52779926399663	0.0114779956589611	0.039106023267637
C19orf77	3.54500623742148	0.0457669735104421	0.143997268118992	0.317832234654775	0.750612197841905	NA
C19orf79	190.330040358833	0.0236640467647267	0.132168312746748	0.179044782164013	0.8579025387047	0.921433347955809
C19orf80	0	NA	NA	NA	NA	NA
C19orf81	137.711035010563	-0.0974142506310168	0.145498494946988	-0.669520675567876	0.503163396244376	0.666066873091409
C1D	441.42447144596	-0.190136912068756	0.105448329789889	-1.80312872140899	0.0713680014226937	0.165087519774473
C1GALT1	1170.42855619452	-0.00329082144022535	0.0856103874032382	-0.0384395111392858	0.969337258913724	0.983826013859033
C1GALT1C1	513.007487470909	0.694901413313511	0.0894651809718584	7.76728338069415	8.01873102821571e-15	4.97640530782933e-13
C1QA	0	NA	NA	NA	NA	NA
C1QB	0	NA	NA	NA	NA	NA
C1QBP	6193.0429791545	0.0975344854722035	0.0546450133146367	1.78487440218225	0.0742816915647431	0.169959739938896
C1QC	0	NA	NA	NA	NA	NA
C1QL1	249.78198462358	-0.0492165428079012	0.132003667148375	-0.372842238940079	0.709265863716274	0.822852413228864
C1QL2	1.15106196881474	0.0887673387414173	0.0910719466714645	0.974694645120952	0.329711749963336	NA
C1QL3	2.22461632541027	-0.142468593903022	0.12067800722837	-1.18056800219957	0.237774381234227	NA
C1QL4	131.992325435707	-0.604701111880384	0.158085660775977	-3.82514839683849	0.000130693338109539	0.000933857856757929
C1QTNF1	120.750355664314	-0.265827106165814	0.154266075263067	-1.72317280849016	0.0848572794153536	0.187545664224314
C1QTNF2	9.36279284810884	-0.186637449021309	0.188101314858219	-0.992217673555273	0.321091352912633	0.492800947783087
C1QTNF3	37.7771370324912	0.103085643018976	0.203063800409123	0.507651500716937	0.611697766454845	0.752817895873203
C1QTNF3-AMACR	1.65082519276073	-0.0226249341958331	0.107436129156182	-0.210589625422403	0.83320750848766	NA
C1QTNF4	5.18438781529611	-0.044487385330767	0.159447227787517	-0.279010089721045	0.780237081650644	0.871799226803822
C1QTNF5	0	NA	NA	NA	NA	NA
C1QTNF6	174.699860042439	0.522600346457643	0.142806094638347	3.65951010551136	0.000252697878398237	0.00163466563613345
C1QTNF7	0	NA	NA	NA	NA	NA
C1QTNF8	0	NA	NA	NA	NA	NA
C1QTNF9	0.129861596500583	-0.0116208626472845	0.037852998475548	-0.306999791701871	0.758843530768063	NA
C1QTNF9B	0.0798889051399545	0.00817828227057596	0.037852998475548	0.216053750031425	0.828945850360924	NA
C1QTNF9B-AS1	25.0581919327201	-0.0576335489780007	0.206861894220445	-0.27860882351093	0.780545040558274	0.872018223967312
C1R	245.845125164385	-0.199201232492674	0.11956120454121	-1.66610258952363	0.0956929828699321	0.205487950670655
C1RL	568.687598871015	-0.226795530094824	0.092311363824586	-2.45685385523922	0.0140159692090227	0.0459441818958221
C1S	76.797751780231	0.450569701054844	0.171553976464063	2.62640196596801	0.00862928456798738	0.0309862530464591
C1orf100	0	NA	NA	NA	NA	NA
C1orf101	20.2995475507167	0.256582939217713	0.20775472762386	1.23502816110282	0.216820023597022	0.375828491597459
C1orf105	1.11233340832614	0.0393082429578554	0.0877915629502984	0.447745109403156	0.654337162091008	NA
C1orf106	94.5987701304652	-1.05899935875895	0.168447166463816	-6.28683391350744	3.24005682006336e-10	9.17643001565946e-09
C1orf109	1714.59917991096	0.0490770724409973	0.063231590509004	0.776147998902682	0.437661605721415	0.606697057250377
C1orf110	0.295305368289992	0	0.0470576292383769	0	1	NA
C1orf111	0	NA	NA	NA	NA	NA
C1orf112	994.894623224512	0.1307118628848	0.072937815704387	1.79210004607992	0.0731169415250895	0.167960860955068
C1orf114	371.316129447076	-0.407457572356015	0.107125161961384	-3.80356551995595	0.000142628247261065	0.00100666978141622
C1orf115	800.894585065798	-0.187941360018677	0.0792946407393248	-2.3701647206716	0.0177801619067204	0.0557266764629747
C1orf116	30.0820771044158	-0.271462566091035	0.206021099368684	-1.31764448846689	0.187622685416216	0.338770357889097
C1orf122	832.350557726415	0.163943694603989	0.080760968241913	2.02998673954613	0.0423578871994893	0.110743338185036
C1orf123	909.716105391336	0.329523792216325	0.0735856060330426	4.47810122088764	7.53098931784069e-06	7.77015936420666e-05
C1orf124	1219.26163300527	0.139225751317345	0.0811795174577695	1.71503546309907	0.0863387252630647	0.189957390313949
C1orf126	34.1337152975204	-0.123019819226971	0.204745963732687	-0.600841242407022	0.547945731700005	0.702497996929298
C1orf127	19.6588715745583	-0.785256507464322	0.206663343117377	-3.79968936735107	0.000144877571432038	0.00101977312706591
C1orf129	0.13366468171471	0.00817828227057597	0.037852998475548	0.216053750031425	0.828945850360924	NA
C1orf130	7.32754384257271	-0.221133074343592	0.178609877311996	-1.23807864196287	0.215686902415913	0.374563602369222
C1orf131	747.633119537327	-0.0251280839461852	0.0793745526140641	-0.316576070272336	0.751565295685339	0.852233574353245
C1orf133	82.4147079449777	-0.0146365841260232	0.171515085470922	-0.0853370074465234	0.931993471138402	0.963860197843772
C1orf135	962.908756468467	-0.0802023009420996	0.0723860230742318	-1.10798048484929	0.267870244060461	0.435925356551426
C1orf140	0.939853588238324	-0.00900199755076981	0.0815000709485442	-0.110453861524284	0.912049439076689	NA
C1orf141	0	NA	NA	NA	NA	NA
C1orf144	6735.14575104477	0.215626613669938	0.0549462930602678	3.92431593944706	8.69765286486936e-05	0.0006538771171625
C1orf146	0	NA	NA	NA	NA	NA
C1orf150	0	NA	NA	NA	NA	NA
C1orf151-NBL1	0	NA	NA	NA	NA	NA
C1orf158	0.104027249105564	0	0.037852998475548	0	1	NA
C1orf159	350.81425775972	-0.00380317838161609	0.1067782250876	-0.0356175463536315	0.971587317231459	0.984900888702466
C1orf162	79.8029656457931	-0.328007556801495	0.176404664812404	-1.85940409881061	0.062969881265783	0.150142635921797
C1orf168	0.341719179925838	0.0193868068239131	0.049379668124146	0.392607070083431	0.694609716868073	NA
C1orf170	4.31588379335617	0.104463863267562	0.144614157032233	0.722362633170683	0.470071554283998	NA
C1orf172	11.2045967656075	-0.369529482194816	0.196904934971225	-1.87668979575761	0.0605606220124836	0.14601719359276
C1orf173	0.825874962426258	-0.0596808180826039	0.0765986711283262	-0.779136468080762	0.435899329899578	NA
C1orf174	955.856001026799	0.174315349538644	0.0790538580641655	2.20502014458494	0.0274526809753655	0.0791468464840401
C1orf177	0	NA	NA	NA	NA	NA
C1orf180	3.34584582965767	-0.137949861203357	0.143510853774847	-0.96125036939565	0.336426295870674	NA
C1orf182	50.2896470707271	0.369939239569187	0.187131252968489	1.97689714412098	0.0480532577141788	0.122128503085946
C1orf185	1.21471761505248	-0.0413902039587555	0.095515999747878	-0.433332677959799	0.664773101304476	NA
C1orf186	0	NA	NA	NA	NA	NA
C1orf187	27.631126674667	-0.0640578816360657	0.206213012586492	-0.310639376403067	0.75607478905338	0.854733797016075
C1orf189	3.61289176957894	0.076324440149402	0.143472651530452	0.531979017152282	0.59474052829527	NA
C1orf192	1.74190269949544	-0.00116873029023738	0.109031135922058	-0.0107192342843503	0.991447452245319	NA
C1orf194	0	NA	NA	NA	NA	NA
C1orf198	1680.35437988735	0.0330664277081184	0.0610596914379323	0.541542659804148	0.588133602111665	0.733495365900193
C1orf200	0	NA	NA	NA	NA	NA
C1orf201	740.012958916497	0.279451460685981	0.0793589069999039	3.52136226732961	0.000429335638178164	0.00256925133918604
C1orf204	6.99412441831063	-0.0163261978386747	0.179376089896805	-0.0910165777839578	0.927479418563431	0.961724275408496
C1orf21	982.48295995723	-0.312393320733894	0.079140975360768	-3.94730187882868	7.9036874495321e-05	0.000602327492178873
C1orf210	0.167163359247423	-0.0116208626472845	0.037852998475548	-0.306999791701871	0.758843530768063	NA
C1orf212	1119.43292328062	0.121344325068432	0.071450643662597	1.69829575841811	0.0894519548788992	0.194907413784951
C1orf213	332.216328175449	-0.159752067116393	0.114920253886623	-1.39011237543905	0.164494755914674	0.307787965511457
C1orf216	508.89090653398	-0.0873165781269371	0.0898546599267722	-0.971753476092352	0.331173205998809	0.503531969726056
C1orf220	76.7449168853743	-0.217089996944481	0.173252155777779	-1.25302912376415	0.210195107901032	0.367806020644167
C1orf226	265.607608967789	0.269130554393007	0.116625365959919	2.30765024553493	0.021018597474649	0.0638593120465394
C1orf227	1.92197454909703	-0.00692585177980518	0.113160032931642	-0.0612040452832754	0.951196708104675	NA
C1orf228	8.409569470556	0.337306850466954	0.183730423695191	1.83587913032055	0.0663755348962845	0.156206633491377
